,Global_reactive_power,Voltage,Global_intensity,Date_day,Date_month,hour,minute,Total_sub_metering
1289888,0.202,240.6,2.6,30.0,5.0,11.0,32.0,1.0
477724,0.068,239.36,1.4,13.0,11.0,11.0,28.0,0.0
901796,0.0,244.5,2.0,9.0,2.0,23.0,20.0,1.0
1900408,0.0,239.77,0.6,28.0,7.0,10.0,52.0,0.0
1488872,0.178,241.47,1.6,15.0,10.0,15.0,56.0,1.0
1109434,0.066,244.73,5.6,25.0,1.0,3.0,58.0,0.0
1137892,0.058,241.13,5.6,13.0,2.0,22.0,16.0,18.0
1502813,0.278,236.88,7.4,25.0,10.0,8.0,17.0,1.0
272897,0.132,243.14,1.2,24.0,6.0,5.0,41.0,0.0
1325085,0.0,240.57,4.0,23.0,6.0,22.0,9.0,1.0
1142895,0.0,241.91,3.0,17.0,2.0,9.0,39.0,0.0
799165,0.092,241.76,2.2,23.0,6.0,16.0,49.0,1.0
1952592,0.232,242.44,1.8,9.0,2.0,16.0,36.0,1.0
2005750,0.40800000000000003,242.39,5.0,10.0,9.0,14.0,34.0,2.0
827832,0.1,240.02,2.4,13.0,7.0,14.0,36.0,1.0
963725,0.078,240.42,8.4,15.0,10.0,23.0,29.0,29.0
493603,0.264,237.69,7.4,24.0,11.0,12.0,7.0,17.0
1459854,0.208,240.47,6.4,25.0,9.0,12.0,18.0,19.0
794551,0.066,238.5,10.2,20.0,6.0,11.0,55.0,0.0
94588,0.202,236.62,6.2,20.0,2.0,9.0,52.0,18.0
113671,0.364,242.99,2.6,3.0,5.0,15.0,55.0,3.0
61721,0.212,240.34,6.4,28.0,1.0,14.0,5.0,18.0
570628,0.06,243.75,1.8,16.0,1.0,23.0,52.0,0.0
1640078,0.142,247.67,2.6,28.0,1.0,16.0,2.0,2.0
440207,0.056,237.06,5.6,18.0,10.0,10.0,11.0,17.0
667747,0.068,237.85,5.6,24.0,3.0,10.0,31.0,18.0
204576,0.286,234.29,8.6,5.0,7.0,19.0,0.0,18.0
1670914,0.0,242.94,1.0,19.0,2.0,1.0,58.0,1.0
213346,0.104,235.83,8.8,13.0,5.0,21.0,10.0,18.0
132049,0.382,238.99,13.9,18.0,3.0,10.0,13.0,18.0
918811,0.0,234.2,3.6,14.0,9.0,18.0,55.0,1.0
1627457,0.214,240.09,10.2,19.0,1.0,21.0,41.0,20.0
875629,0.0,239.08,0.2,15.0,8.0,19.0,13.0,0.0
1986459,0.12389290560382264,240.82676954857766,4.647313526540645,26.0,9.0,5.0,3.0,7.813293638738684
980470,0.048,245.34,0.8,27.0,10.0,14.0,34.0,0.0
1242449,0.134,240.31,1.8,27.0,4.0,12.0,53.0,1.0
1751115,0.124,241.57,1.8,15.0,4.0,18.0,39.0,0.0
318682,0.08,234.21,1.2,26.0,7.0,0.0,46.0,0.0
830869,0.128,241.77,2.6,15.0,7.0,17.0,13.0,0.0
220407,0.40800000000000003,234.26,5.0,18.0,5.0,18.0,51.0,2.0
580641,0.0,245.73,1.0,23.0,1.0,22.0,45.0,0.0
716198,0.0,241.59,2.4,27.0,4.0,2.0,2.0,0.0
1765700,0.208,239.87,2.0,25.0,4.0,21.0,44.0,1.0
290411,0.2,238.38,1.4,7.0,6.0,9.0,35.0,1.0
727545,0.0,242.14,1.2,5.0,4.0,23.0,9.0,0.0
935117,0.21,240.62,1.4,26.0,9.0,2.0,41.0,2.0
695471,0.40800000000000003,238.66,13.9,4.0,12.0,16.0,35.0,19.0
235687,0.0,233.22500000000002,3.4,29.0,5.0,9.0,31.0,0.0
1787745,0.0,244.03,1.0,5.0,11.0,5.0,9.0,1.0
1048940,0.0,246.39,1.2,14.0,12.0,3.0,44.0,0.0
902264,0.21,237.51,3.2,9.0,3.0,7.0,8.0,3.0
1502405,0.21,241.85,4.6,25.0,10.0,1.0,29.0,1.0
909108,0.092,243.84,1.2,9.0,8.0,1.0,12.0,1.0
1583034,0.0,248.31,6.2,20.0,12.0,1.0,18.0,19.0
1023945,0.228,238.68,7.8,26.0,11.0,19.0,9.0,0.0
1653668,0.188,246.54,6.2,2.0,7.0,2.0,32.0,20.0
1551066,0.078,240.4,1.6,27.0,11.0,20.0,30.0,2.0
1737889,0.222,242.37,8.4,4.0,6.0,14.0,13.0,19.0
353946,0.1,239.82,0.8,19.0,8.0,12.0,30.0,0.0
945418,0.0,245.27,1.0,10.0,3.0,6.0,22.0,0.0
1423951,0.07,233.22500000000002,3.8,31.0,8.0,13.0,55.0,12.0
773832,0.13,239.32,1.4,6.0,6.0,2.0,36.0,0.0
370819,0.204,241.5,2.0,31.0,8.0,5.0,43.0,2.0
42942,0.154,241.28,2.6,15.0,1.0,13.0,6.0,0.0
282553,0.046,239.03,4.6,30.0,6.0,22.0,37.0,0.0
2013369,0.082,237.61,13.9,14.0,10.0,21.0,33.0,18.0
1045776,0.058,246.45,1.6,12.0,11.0,23.0,0.0,0.0
1175204,0.154,239.98,7.2,3.0,11.0,20.0,8.0,0.0
190481,0.086,233.22500000000002,5.8,28.0,4.0,0.0,5.0,1.0
732538,0.0,243.47,1.6,5.0,8.0,10.0,22.0,4.0
480439,0.068,239.78,6.6,15.0,11.0,8.0,43.0,18.0
917915,0.08,242.35,1.2,14.0,9.0,3.0,59.0,1.0
1676683,0.088,242.97,1.4,23.0,2.0,2.0,7.0,1.0
1335307,0.382,242.98,4.6,7.0,1.0,0.0,31.0,12.0
1275981,0.084,240.2,2.0,20.0,5.0,19.0,45.0,0.0
1267982,0.0,240.65,5.8,15.0,5.0,6.0,26.0,19.0
540233,0.0,240.18,1.4,26.0,12.0,21.0,17.0,0.0
290406,0.1,238.44,1.0,7.0,6.0,9.0,30.0,1.0
299210,0.106,240.85,1.0,7.0,12.0,12.0,14.0,1.0
1175357,0.052,240.24,10.8,3.0,11.0,22.0,41.0,0.0
1454808,0.0,245.74,0.8,22.0,9.0,0.0,12.0,1.0
218045,0.0,237.15,1.0,17.0,5.0,3.0,29.0,0.0
912775,0.242,240.31,1.8,9.0,10.0,14.0,19.0,2.0
920016,0.0,241.32,3.0,15.0,9.0,15.0,0.0,1.0
1344179,0.126,241.03,1.0,7.0,7.0,4.0,23.0,1.0
736192,0.09,241.09,6.0,5.0,10.0,23.0,16.0,1.0
2017283,0.362,246.97,2.4,17.0,10.0,14.0,47.0,2.0
158885,0.0,243.61,1.2,4.0,6.0,1.0,29.0,0.0
225453,0.0,237.39,1.6,22.0,5.0,6.0,57.0,0.0
1187306,0.086,242.81,1.2,20.0,3.0,5.0,50.0,1.0
317100,0.0,238.48,0.8,24.0,7.0,22.0,24.0,0.0
810294,0.112,238.3,1.0,7.0,1.0,10.0,18.0,2.0
621860,0.068,239.72,1.2,21.0,2.0,13.0,44.0,0.0
2034342,0.222,248.3,1.8,29.0,10.0,11.0,6.0,2.0
576741,0.0,240.62,1.6,21.0,1.0,5.0,45.0,0.0
1223548,0.0,238.81,5.6,14.0,4.0,9.0,52.0,18.0
1411797,0.264,242.22,1.6,23.0,8.0,3.0,21.0,2.0
1113581,0.194,242.98,7.8,28.0,1.0,1.0,5.0,19.0
61710,0.182,237.42,13.9,28.0,1.0,13.0,54.0,18.0
781594,0.224,239.3,1.8,6.0,11.0,11.0,58.0,2.0
660670,0.15,241.73,1.4,19.0,3.0,12.0,34.0,0.0
1379435,0.088,242.86,1.0,31.0,7.0,15.0,59.0,0.0
1440340,0.214,243.08,3.0,9.0,11.0,23.0,4.0,7.0
42735,0.224,238.9,6.2,15.0,1.0,9.0,39.0,17.0
1442784,0.22,238.34,11.2,13.0,9.0,15.0,48.0,0.0
311196,0.262,238.48,8.0,20.0,7.0,20.0,0.0,19.0
228559,0.294,233.87,2.2,24.0,5.0,10.0,43.0,1.0
864593,0.144,238.19,0.8,8.0,8.0,3.0,17.0,1.0
753242,0.162,238.82,5.8,22.0,5.0,19.0,26.0,18.0
1197235,0.0,243.97,1.4,27.0,3.0,3.0,19.0,0.0
174992,0.094,239.15,1.2,17.0,4.0,5.0,56.0,0.0
1814964,0.228,242.18,2.4,30.0,5.0,2.0,48.0,2.0
315396,0.0,235.6,1.0,23.0,7.0,18.0,0.0,0.0
1078041,0.144,242.97,4.8,1.0,3.0,8.0,45.0,2.0
1217063,0.0,241.37,10.0,4.0,9.0,21.0,47.0,18.0
1192673,0.0,243.99,1.4,23.0,3.0,23.0,17.0,0.0
1132893,0.14,240.1,5.8,2.0,10.0,10.0,57.0,18.0
1739290,0.196,242.65,6.0,4.0,7.0,13.0,34.0,18.0
907771,0.094,241.8,1.0,9.0,7.0,2.0,55.0,1.0
1770308,0.056,243.02,2.4,29.0,4.0,2.0,32.0,1.0
1282683,0.056,237.88,1.2,25.0,5.0,11.0,27.0,1.0
396303,0.14,240.73,7.8,17.0,9.0,22.0,27.0,18.0
1011105,0.0,239.92,9.2,17.0,11.0,21.0,9.0,17.0
1419591,0.122,240.72,5.2,28.0,8.0,13.0,15.0,19.0
374288,0.0,235.75,13.9,9.0,2.0,15.0,32.0,18.0
675117,0.058,242.41,6.8,29.0,3.0,13.0,21.0,18.0
2013018,0.238,243.65,2.2,14.0,10.0,15.0,42.0,2.0
221716,0.40800000000000003,233.88,13.8,19.0,5.0,16.0,40.0,0.0
756107,0.40800000000000003,238.65,10.8,24.0,5.0,19.0,11.0,18.0
1277307,0.098,241.02,6.8,21.0,5.0,17.0,51.0,21.0
1766597,0.204,241.47,1.8,26.0,4.0,12.0,41.0,2.0
237982,0.17,239.4,1.6,30.0,5.0,23.0,46.0,0.0
910085,0.328,241.62,4.2,9.0,8.0,17.0,29.0,14.0
1198478,0.112,243.35,1.6,28.0,3.0,0.0,2.0,0.0
598879,0.0,244.06,6.0,2.0,5.0,14.0,43.0,19.0
209455,0.184,236.31,1.2,5.0,11.0,4.0,19.0,1.0
1662158,0.054,246.94,1.0,13.0,2.0,0.0,2.0,0.0
1469460,0.106,241.42,1.0,10.0,2.0,4.0,24.0,1.0
2061928,0.056,243.05,1.0,17.0,11.0,14.0,52.0,0.0
993758,0.272,234.64,13.9,11.0,5.0,20.0,2.0,0.0
1439819,0.134,241.91,3.4,9.0,11.0,14.0,23.0,13.0
1309803,0.12389290560382264,240.82676954857766,4.647313526540645,13.0,6.0,7.0,27.0,7.813293638738684
345904,0.236,239.8,1.4,13.0,8.0,22.0,28.0,0.0
1481131,0.232,241.01,6.8,10.0,10.0,6.0,55.0,20.0
577444,0.074,240.35,3.2,21.0,1.0,17.0,28.0,0.0
514648,0.134,244.4,1.4,12.0,9.0,2.0,52.0,0.0
1155644,0.086,244.35,1.2,26.0,2.0,6.0,8.0,0.0
1467590,0.0,239.87,5.6,30.0,9.0,21.0,14.0,0.0
689191,0.0,238.0,13.9,4.0,8.0,7.0,55.0,45.0
1595989,0.15,243.58,1.6,29.0,12.0,1.0,13.0,1.0
1873522,0.314,242.64,2.2,7.0,9.0,18.0,46.0,1.0
1137827,0.0,236.38,7.2,13.0,2.0,21.0,11.0,0.0
559468,0.092,243.99,5.8,1.0,9.0,5.0,52.0,18.0
630432,0.21,240.15,1.8,27.0,2.0,12.0,36.0,0.0
1477175,0.156,242.75,3.0,10.0,7.0,12.0,59.0,4.0
1277072,0.086,239.02,6.0,21.0,5.0,13.0,56.0,18.0
78671,0.238,239.23,6.0,2.0,9.0,8.0,35.0,19.0
230927,0.124,234.16,3.0,26.0,5.0,2.0,11.0,7.0
138847,0.0,246.98,0.8,23.0,3.0,3.0,31.0,0.0
110404,0.244,241.26,1.8,3.0,3.0,9.0,28.0,1.0
1038471,0.146,240.9,6.8,12.0,6.0,21.0,15.0,0.0
769157,0.35,235.75,3.8,6.0,2.0,20.0,41.0,2.0
91308,0.218,242.06,10.2,18.0,2.0,3.0,12.0,1.0
246149,0.092,234.56,1.4,6.0,5.0,15.0,53.0,1.0
1568871,0.138,242.07,1.4,12.0,10.0,5.0,15.0,1.0
1241261,0.39,240.42,13.9,26.0,4.0,17.0,5.0,45.0
162677,0.126,242.27,1.4,4.0,8.0,16.0,41.0,0.0
246302,0.0,236.6,0.8,6.0,5.0,18.0,26.0,0.0
1804783,0.0,241.64,3.4,23.0,5.0,1.0,7.0,1.0
1869118,0.40800000000000003,240.36,6.4,7.0,6.0,17.0,22.0,14.0
1510421,0.084,243.08,5.8,30.0,10.0,15.0,5.0,19.0
1401148,0.40800000000000003,239.15,8.2,15.0,8.0,17.0,52.0,20.0
202295,0.116,236.88,1.0,5.0,6.0,4.0,59.0,0.0
1592146,0.0,244.89,1.4,26.0,12.0,9.0,10.0,1.0
1211271,0.132,241.74,3.2,4.0,5.0,21.0,15.0,0.0
296177,0.208,238.13,1.4,7.0,10.0,9.0,41.0,0.0
955486,0.0,238.72,5.4,10.0,10.0,6.0,10.0,18.0
1537511,0.132,240.24,1.6,18.0,11.0,10.0,35.0,2.0
1440540,0.102,241.29,5.4,9.0,12.0,2.0,24.0,19.0
3787,0.0,237.94,6.6,19.0,12.0,8.0,31.0,19.0
2051685,0.17,233.85,6.4,11.0,10.0,12.0,9.0,18.0
1926417,0.352,241.97,4.2,15.0,8.0,12.0,21.0,12.0
1685553,0.224,241.83,1.8,3.0,1.0,5.0,57.0,1.0
1082445,0.0,239.67,7.0,1.0,6.0,10.0,9.0,18.0
2061867,0.05,243.63,1.2,17.0,11.0,13.0,51.0,0.0
2002230,0.0,241.43,1.4,10.0,7.0,3.0,54.0,1.0
308541,0.07,234.46,0.8,18.0,7.0,23.0,45.0,0.0
271195,0.244,239.61,1.6,23.0,6.0,1.0,19.0,2.0
352907,0.238,241.27,1.4,18.0,8.0,19.0,11.0,0.0
459278,0.0,240.06,5.2,31.0,10.0,16.0,2.0,17.0
836707,0.098,239.3,1.0,19.0,7.0,18.0,31.0,3.0
822460,0.17,239.46,5.8,7.0,9.0,21.0,4.0,18.0
1462016,0.236,241.86,1.6,27.0,9.0,0.0,20.0,0.0
434939,0.052,237.78,6.0,14.0,10.0,18.0,23.0,17.0
1150872,0.1,237.75,13.9,22.0,2.0,22.0,36.0,0.0
1676599,0.048,242.25,1.0,23.0,2.0,0.0,43.0,0.0
267446,0.0,235.75,0.8,20.0,6.0,10.0,50.0,0.0
1075291,0.064,241.35,2.2,1.0,1.0,10.0,55.0,1.0
2012055,0.054,245.0,1.4,13.0,10.0,23.0,39.0,1.0
556152,0.064,236.61,6.2,1.0,6.0,22.0,36.0,0.0
1644645,0.0,239.91,9.8,31.0,1.0,20.0,9.0,18.0
10739,0.0,245.12,9.4,24.0,12.0,4.0,23.0,0.0
508300,0.092,242.23,1.2,12.0,4.0,17.0,4.0,0.0
1527761,0.0,237.79,13.9,11.0,11.0,16.0,5.0,18.0
1019581,0.158,233.22500000000002,13.9,23.0,11.0,18.0,25.0,45.0
537647,0.126,246.24,1.6,25.0,12.0,2.0,11.0,0.0
859301,0.0,237.28,0.6,8.0,4.0,11.0,5.0,1.0
1388895,0.0,240.52,0.6,8.0,7.0,5.0,39.0,1.0
657873,0.184,242.72,2.0,17.0,3.0,13.0,57.0,1.0
715355,0.376,242.72,3.2,26.0,4.0,11.0,59.0,2.0
822285,0.0,241.5,2.0,7.0,9.0,18.0,9.0,3.0
1005638,0.082,246.25,1.6,14.0,11.0,2.0,2.0,2.0
681160,0.0,240.48,1.2,4.0,2.0,18.0,4.0,1.0
831394,0.36,241.44,2.2,16.0,7.0,1.0,58.0,2.0
1165789,0.088,238.03,8.8,3.0,5.0,7.0,13.0,18.0
558107,0.0,236.02,13.9,1.0,8.0,7.0,11.0,3.0
1943795,0.40800000000000003,237.85,8.0,27.0,8.0,13.0,59.0,20.0
941562,0.122,238.84,1.4,30.0,9.0,14.0,6.0,0.0
1608320,0.182,248.1,9.4,1.0,6.0,14.0,44.0,29.0
1580295,0.138,248.625,1.4,18.0,12.0,3.0,39.0,0.0
998915,0.128,235.18,7.2,11.0,9.0,9.0,59.0,19.0
1594982,0.276,243.04,4.0,28.0,12.0,8.0,26.0,1.0
592554,0.13,239.82,2.2,2.0,1.0,5.0,18.0,0.0
1947640,0.104,240.25,1.2,30.0,8.0,6.0,4.0,1.0
1935684,0.12389290560382264,240.82676954857766,4.647313526540645,21.0,8.0,22.0,48.0,7.813293638738684
1785494,0.216,243.8,2.4,5.0,9.0,15.0,38.0,2.0
1422851,0.326,239.33,6.4,30.0,8.0,19.0,35.0,19.0
1966933,0.0,240.33,6.2,9.0,12.0,15.0,37.0,20.0
1357310,0.23,240.98,1.6,16.0,7.0,7.0,14.0,1.0
1480230,0.40800000000000003,238.47,11.0,10.0,9.0,15.0,54.0,18.0
1625127,0.138,244.03,7.6,18.0,1.0,6.0,51.0,20.0
1791237,0.194,243.19,6.2,13.0,5.0,15.0,21.0,18.0
1917866,0.0,239.21,5.0,8.0,9.0,13.0,50.0,18.0
270342,0.106,237.15,0.8,22.0,6.0,11.0,6.0,1.0
783772,0.0,240.45,0.6,13.0,6.0,0.0,16.0,1.0
1208984,0.22,241.89,2.2,4.0,4.0,7.0,8.0,0.0
922407,0.0,241.65,1.0,17.0,9.0,6.0,51.0,0.0
1504213,0.204,240.74,7.4,26.0,10.0,7.0,37.0,19.0
300912,0.098,241.15,1.0,13.0,7.0,16.0,36.0,0.0
609982,0.058,239.56,7.2,13.0,2.0,7.0,46.0,18.0
2028894,0.0,242.79,1.0,25.0,10.0,16.0,18.0,1.0
702392,0.0,241.12,1.2,17.0,4.0,11.0,56.0,1.0
1320222,0.242,240.8,6.0,20.0,6.0,13.0,6.0,20.0
559062,0.104,244.82,1.6,1.0,8.0,23.0,6.0,0.0
741173,0.204,237.82,6.0,14.0,5.0,10.0,17.0,18.0
1637618,0.09,242.65,6.2,26.0,1.0,23.0,2.0,20.0
529595,0.23,238.96,8.0,19.0,12.0,11.0,59.0,18.0
198559,0.092,234.96,1.0,5.0,3.0,14.0,43.0,0.0
112745,0.0,240.79,1.0,3.0,5.0,0.0,29.0,0.0
1035228,0.086,247.98,1.4,12.0,4.0,15.0,12.0,2.0
786741,0.308,241.11,2.6,15.0,6.0,1.0,45.0,2.0
1209060,0.046,239.23,7.2,4.0,4.0,8.0,24.0,18.0
1013726,0.228,236.69,5.6,19.0,11.0,16.0,50.0,0.0
158398,0.40800000000000003,241.85,2.8,4.0,5.0,17.0,22.0,2.0
493046,0.0,245.35,1.0,24.0,11.0,2.0,50.0,1.0
2063862,0.104,244.81,2.4,18.0,11.0,23.0,6.0,0.0
526729,0.088,241.25,5.6,17.0,12.0,12.0,13.0,18.0
901825,0.246,241.4,1.8,9.0,2.0,23.0,49.0,1.0
1844569,0.286,241.13,6.6,19.0,6.0,16.0,13.0,1.0
297570,0.09,237.53,5.4,7.0,11.0,8.0,54.0,18.0
510699,0.0,239.88,7.4,12.0,6.0,9.0,3.0,18.0
1200722,0.0,240.94,6.4,29.0,3.0,13.0,26.0,18.0
1437600,0.342,240.88,2.0,9.0,10.0,1.0,24.0,2.0
1246041,0.0,244.99,1.4,30.0,4.0,0.0,45.0,1.0
404299,0.326,236.9,3.2,23.0,9.0,11.0,43.0,1.0
565889,0.054,238.21,6.4,13.0,1.0,16.0,53.0,0.0
468712,0.232,241.07,1.8,11.0,7.0,5.0,16.0,1.0
1162465,0.108,244.34,1.8,3.0,2.0,23.0,49.0,1.0
1584044,0.0,246.03,1.2,20.0,12.0,18.0,8.0,0.0
284780,0.09,240.17,1.0,7.0,2.0,11.0,44.0,0.0
206959,0.0,233.22500000000002,4.8,5.0,9.0,10.0,43.0,17.0
1373325,0.25,241.9,5.8,27.0,7.0,10.0,9.0,19.0
838167,0.062,239.11,1.0,20.0,7.0,18.0,51.0,1.0
931580,0.0,241.28,2.0,23.0,9.0,15.0,44.0,2.0
2040676,0.236,244.17,5.2,11.0,2.0,20.0,40.0,2.0
1634828,0.0,243.53,1.0,25.0,1.0,0.0,32.0,0.0
553150,0.056,235.4,13.9,1.0,4.0,20.0,34.0,17.0
494812,0.0,242.97,1.0,25.0,11.0,8.0,16.0,0.0
1925777,0.114,243.4,1.0,15.0,8.0,1.0,41.0,2.0
1245184,0.06,240.57,1.8,29.0,4.0,10.0,28.0,2.0
1704929,0.0,241.47,2.2,14.0,3.0,16.0,53.0,1.0
1514803,0.08,242.23,2.0,11.0,2.0,16.0,7.0,1.0
374273,0.22,237.53,7.0,9.0,2.0,15.0,17.0,17.0
906345,0.082,240.15,1.0,9.0,6.0,3.0,9.0,1.0
1231862,0.102,244.64,1.4,20.0,4.0,4.0,26.0,2.0
1476041,0.22,241.17,1.8,10.0,6.0,18.0,5.0,1.0
862635,0.372,239.6,4.2,8.0,6.0,18.0,39.0,14.0
1221684,0.106,243.04,1.6,13.0,4.0,2.0,48.0,0.0
1584290,0.202,244.03,2.0,20.0,12.0,22.0,14.0,0.0
1388709,0.1,239.55,1.0,8.0,7.0,2.0,33.0,1.0
1740406,0.166,240.07,7.4,4.0,8.0,8.0,10.0,20.0
766663,0.356,241.49,2.2,6.0,1.0,3.0,7.0,1.0
1565998,0.0,244.25,1.0,12.0,8.0,5.0,22.0,0.0
1827346,0.084,240.31,5.4,6.0,7.0,17.0,10.0,19.0
1422856,0.40800000000000003,239.37,9.6,30.0,8.0,19.0,40.0,31.0
920191,0.09,238.6,6.4,15.0,9.0,17.0,55.0,18.0
1131552,0.0,239.25,8.4,2.0,9.0,12.0,36.0,19.0
255666,0.2,242.58,1.2,6.0,12.0,6.0,30.0,1.0
737962,0.124,243.32,1.0,5.0,12.0,4.0,46.0,2.0
415736,0.188,233.22500000000002,13.9,10.0,1.0,10.0,20.0,45.0
387970,0.0,242.91,0.6,9.0,12.0,3.0,34.0,0.0
1622180,0.13,245.66,1.4,16.0,1.0,5.0,44.0,1.0
1829895,0.40800000000000003,240.16,3.4,6.0,9.0,11.0,39.0,1.0
1455372,0.196,242.08,5.8,22.0,9.0,9.0,36.0,19.0
1408068,0.244,241.96,1.6,20.0,8.0,13.0,12.0,3.0
372625,0.204,236.0,2.4,9.0,1.0,11.0,49.0,0.0
431671,0.378,233.28,13.9,10.0,12.0,11.0,55.0,45.0
97254,0.0,240.74,9.8,22.0,2.0,6.0,18.0,0.0
3804,0.188,233.22500000000002,13.9,19.0,12.0,8.0,48.0,45.0
570040,0.346,239.7,13.9,16.0,1.0,14.0,4.0,45.0
398025,0.106,241.15,1.0,19.0,9.0,3.0,9.0,0.0
18679,0.262,241.06,1.8,29.0,12.0,16.0,43.0,0.0
116141,0.068,237.55,7.2,3.0,7.0,9.0,5.0,17.0
1182817,0.0,243.86,0.8,17.0,3.0,3.0,1.0,0.0
147206,0.102,244.61,1.6,28.0,3.0,22.0,50.0,0.0
203284,0.166,233.22500000000002,12.2,5.0,6.0,21.0,28.0,16.0
947041,0.0,243.14,2.8,10.0,4.0,9.0,25.0,1.0
141926,0.162,239.82,10.0,25.0,3.0,6.0,50.0,1.0
2020348,0.178,240.48,5.0,19.0,10.0,17.0,52.0,1.0
1873660,0.316,243.11,2.2,7.0,9.0,21.0,4.0,2.0
26614,0.092,238.8,9.6,1.0,4.0,4.0,58.0,0.0
423504,0.258,234.28,13.9,10.0,6.0,19.0,48.0,17.0
33582,0.128,242.45,1.4,1.0,9.0,1.0,6.0,0.0
963874,0.0,242.07,1.2,16.0,10.0,1.0,58.0,1.0
1586203,0.106,248.4,1.2,22.0,12.0,6.0,7.0,2.0
2009433,0.172,240.27,2.0,10.0,12.0,3.0,57.0,1.0
384621,0.264,237.66,7.6,9.0,9.0,19.0,45.0,21.0
1711394,0.082,241.79,2.0,19.0,3.0,4.0,38.0,1.0
1729344,0.14,238.6,10.8,31.0,3.0,15.0,48.0,38.0
1223110,0.082,243.57,1.6,14.0,4.0,2.0,34.0,1.0
481261,0.0,246.73,1.4,15.0,11.0,22.0,25.0,0.0
1033759,0.22,246.59,3.0,12.0,3.0,14.0,43.0,0.0
1541757,0.194,239.55,6.0,21.0,11.0,9.0,21.0,18.0
698018,0.13,243.33,6.2,14.0,4.0,11.0,2.0,19.0
900988,0.0,237.97,0.8,9.0,2.0,9.0,52.0,1.0
73776,0.0,244.12,1.0,2.0,5.0,23.0,0.0,0.0
1437248,0.0,239.95,3.6,9.0,9.0,19.0,32.0,4.0
1381581,0.136,241.79,1.2,8.0,2.0,3.0,45.0,0.0
1194504,0.0,244.21,0.8,25.0,3.0,5.0,48.0,0.0
1490987,0.088,241.39,1.4,17.0,10.0,3.0,11.0,0.0
1223250,0.1,240.87,1.8,14.0,4.0,4.0,54.0,1.0
1296994,0.0,237.7,4.8,6.0,4.0,9.0,58.0,18.0
922295,0.226,241.38,5.8,17.0,9.0,4.0,59.0,18.0
429560,0.086,241.04,1.6,10.0,11.0,0.0,44.0,0.0
1147954,0.338,237.43,12.0,20.0,2.0,21.0,58.0,17.0
1912296,0.346,241.17,2.2,8.0,5.0,17.0,0.0,2.0
1114721,0.166,239.16,13.9,28.0,1.0,20.0,5.0,21.0
880970,0.134,238.03,0.8,19.0,8.0,12.0,14.0,2.0
1771204,0.096,244.16,1.4,29.0,4.0,17.0,28.0,0.0
532220,0.118,241.04,8.8,21.0,12.0,7.0,44.0,19.0
1558397,0.118,242.51,7.8,12.0,2.0,22.0,41.0,19.0
1940686,0.148,239.7,1.4,25.0,8.0,10.0,10.0,3.0
687957,0.122,240.46,5.8,4.0,7.0,11.0,21.0,19.0
1979426,0.076,236.1,6.2,21.0,9.0,7.0,50.0,18.0
2070795,0.068,233.93,7.8,23.0,11.0,18.0,39.0,0.0
508186,0.118,243.35,5.8,12.0,4.0,15.0,10.0,18.0
1659386,0.058,243.99,1.0,2.0,11.0,1.0,50.0,1.0
1095200,0.0,245.92,4.2,15.0,1.0,6.0,44.0,0.0
191885,0.12389290560382264,240.82676954857766,4.647313526540645,28.0,4.0,23.0,29.0,7.813293638738684
1736560,0.054,245.29,3.2,4.0,5.0,16.0,4.0,1.0
516825,0.076,245.25,2.0,12.0,10.0,15.0,9.0,0.0
870624,0.12,239.23,0.8,8.0,12.0,7.0,48.0,1.0
1996496,0.192,242.61,1.8,10.0,3.0,4.0,20.0,1.0
1370601,0.138,242.35,1.2,25.0,7.0,12.0,45.0,0.0
1747993,0.25,246.75,2.0,13.0,4.0,14.0,37.0,2.0
856448,0.136,242.82,1.0,8.0,2.0,11.0,32.0,1.0
1270742,0.0,241.86,1.0,17.0,5.0,4.0,26.0,1.0
82852,0.118,242.57,1.8,2.0,12.0,6.0,16.0,1.0
372457,0.2,238.61,3.2,9.0,1.0,9.0,1.0,0.0
404574,0.206,239.14,6.4,23.0,9.0,16.0,18.0,20.0
1712041,0.0,241.6,5.4,19.0,3.0,15.0,25.0,18.0
456219,0.0,239.42,0.8,29.0,10.0,13.0,3.0,0.0
409142,0.168,238.5,3.0,26.0,9.0,20.0,26.0,1.0
265008,0.084,238.59,1.0,18.0,6.0,18.0,12.0,0.0
1012042,0.062,240.15,5.4,18.0,11.0,12.0,46.0,18.0
869406,0.0,238.38,0.2,8.0,11.0,11.0,30.0,1.0
1390969,0.126,241.88,1.0,8.0,8.0,16.0,13.0,3.0
697102,0.116,237.11,12.2,13.0,4.0,19.0,46.0,36.0
1332250,0.142,238.88,3.2,28.0,6.0,21.0,34.0,2.0
983376,0.054,246.14,2.8,29.0,10.0,15.0,0.0,0.0
1196337,0.078,239.9,5.6,26.0,3.0,12.0,21.0,17.0
1770418,0.054,243.2,2.4,29.0,4.0,4.0,22.0,1.0
1225137,0.0,241.56,1.4,15.0,4.0,12.0,21.0,0.0
824757,0.244,238.48,2.8,7.0,11.0,11.0,21.0,1.0
536804,0.148,239.01,10.2,24.0,12.0,12.0,8.0,18.0
1273798,0.0,241.34,7.2,19.0,5.0,7.0,22.0,18.0
1113771,0.074,246.86,1.2,28.0,1.0,4.0,15.0,0.0
1321261,0.0,242.08,1.0,21.0,6.0,6.0,25.0,1.0
